x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,g(x)
-4.6069,-2.0409,-3.9225,-4.4717,-6.7727,-10.206,-5.745,-3.7816,-2.8354,-4.4159,71.051
-4.0277,-1.6775,-4.3927,-4.1304,-6.5208,-1.8399,-0.85637,-4.1379,-4.685,-4.4558,64.215
-3.9251,-8.796,-3.654,-7.136,-4.3618,-1.6464,-6.4327,-4.0148,-3.3896,-5.2138,64.575
-1.5473,-1.6371,-2.9229,-6.8786,-4.1497,-3.0912,-6.1737,-6.1042,2.1805,-4.9287,39.115
-4.1021,-5.5041,-6.4812,-4.5985,-0.50832,-5.9486,-1.3251,-4.0712,-6.3602,-4.2842,-12.738
-1.7435,-5.9162,-9.9692,-8.0413,-6.0577,-3.3172,-5.7503,-2.8381,-5.9266,-2.7637,67.257
-5.7424,-4.2621,-7.3956,-4.9007,-1.3414,1.0787,-2.2783,-9.6794,-1.9044,-6.6355,-21.918
-4.9791,-3.8809,-4.8377,-4.5818,-2.57,-5.0344,2.0537,-1.7815,-3.0938,-3.0775,-23.042
-2.2387,-7.8789,-1.5511,-3.1767,-1.7372,-3.2854,0.63116,-5.4208,-1.7613,-2.7844,-34.06
-6.3947,-3.5976,-4.8167,-4.1813,-5.7359,-3.7931,-3.7649,-3.0603,-2.5586,-6.7493,61.834
-1.6971,-6.4943,-6.2686,-9.3919,-5.8684,-8.6071,-5.2261,-5.9687,-2.2954,-8.3834,41.071
-2.7772,-2.0517,-4.8731,-5.3819,-0.80547,-2.5641,-5.7668,-5.8651,-5.1636,-2.4725,37.559
-6.6507,-5.9953,-8.9486,-0.40439,-6.3978,-8.2074,-3.6293,-5.2866,-6.1249,-4.6117,32.499
-4.5763,-4.325,-5.2913,-3.218,-2.6984,-3.4687,-4.2406,-6.0138,-6.7594,-2.0651,37.315
2.674,-5.4801,-3.9213,-2.9144,-2.9406,-5.686,-1.2101,-3.4635,-4.8173,-6.2085,27.834
-1.1238,-0.19382,-7.3704,-6.5327,-3.7945,-1.3409,-6.709,-2.4594,0.71069,-0.15406,41.208
-3.0538,-1.7394,-6.0672,-3.7991,-3.7365,-6.8759,-4.1885,-1.9897,-4.7752,-5.14,54.674
-1.3472,-5.7794,-9.7738,-3.3545,-5.4491,-10.634,0.74279,-3.3476,-4.0918,-3.0126,-28.511
-0.074696,-0.61048,-4.2434,-4.7178,-3.6459,-1.1377,-8.1629,-1.5573,-4.4626,-2.3682,112.09
-6.7589,-3.9592,-9.0353,-3.0838,-1.173,-0.96669,-2.1248,-5.4534,-4.3556,-6.7208,-4.7336
-7.8333,-3.7028,-3.063,-6.3816,-2.6154,-2.3967,-4.2138,-4.5944,-5.926,-3.5075,53.071
-5.2228,-5.6964,-9.3837,-3.1336,-6.6622,-4.7468,-2.0579,-2.2436,-6.2837,-4.0734,46.188
-6.1002,-6.1581,-3.9368,-3.484,-9.3974,1.9385,0.96041,-2.8808,-4.5875,4.254,47.771
-2.0792,-7.2825,-2.4152,-5.0029,-3.4514,-3.1259,-6.5969,-1.564,-4.8545,-2.5323,77.724
-6.4814,-7.9153,-9.5897,-3.0114,-4.4685,-6.647,-1.6386,-7.665,-6.172,-5.378,-12.684
-2.5257,-2.2595,0.072805,-6.2262,-7.4913,-5.6456,-6.1117,-4.403,-2.7447,-4.3489,111.12
-5.4068,-1.3077,-4.7924,-4.4472,-2.0858,-2.3906,-3.8239,3.4125,-5.8803,-8.3134,95.47
-4.897,-5.1037,-6.1732,-5.5515,-2.7425,-4.677,-5.8985,-0.045239,-1.8941,-3.9804,37.78
-0.090102,-6.8193,-2.7646,-5.0022,-5.3832,-3.6797,-7.0531,-2.7227,-1.0331,-6.5036,81.881
-4.7889,-5.6361,-5.0744,-1.3989,-3.9934,-3.9714,-4.0678,-5.2979,-7.9605,-5.9273,65.172
-0.70532,-2.4489,-4.5697,-5.1076,-3.9445,-7.3067,-4.708,-2.3513,-9.5393,-2.7622,91.17
-7.3875,-4.893,-4.0017,-4.2365,-2.639,-1.6275,-3.7911,-7.3605,-8.0829,-5.0664,51.83
-3.2717,-2.4708,0.69867,-6.8142,-3.2468,-4.9621,-6.4908,-8.7344,-2.7013,-3.7832,57.222
-6.3127,-6.5501,-6.0198,-4.3966,-4.4721,-6.3324,-9.1173,-3.0811,-4.7369,-6.9165,85.487
-5.4468,-6.0875,-6.0916,-8.0783,-5.2585,-5.7753,-3.4032,-7.4118,-3.1637,-1.8068,4.4364
-3.8164,-3.2876,-8.733,-4.924,-6.3299,-2.8265,1.6865,-5.4908,0.91334,-7.433,-20.852
-3.426,-7.5083,-0.94776,-5.0006,-4.85,-3.7542,-4.7171,-2.5903,-7.4877,-9.332,113.45
-8.6902,-7.2598,-4.2437,-2.6122,-0.042512,-3.0597,-6.1175,0.21471,-2.6201,-3.3724,17.762
-3.7883,-5.2232,-3.3325,-1.8263,-4.022,-4.7843,-3.3995,-4.4717,-7.7402,-5.8402,69.998
-2.6838,-5.1379,-2.8066,-1.825,-8.9364,-5.8287,-5.7148,-0.42884,-2.2805,-6.5068,118.24
-1.7056,-8.6711,-5.55,-4.936,-9.2063,0.63244,-6.3467,-1.1275,-6.2491,-3.0514,135.2
-5.6259,-2.5465,-5.1236,-0.86205,-3.5263,-4.3688,-2.7731,-3.9451,-3.077,-2.7004,21.161
-6.0104,-7.1674,-9.6379,-2.8278,-3.6023,-4.2636,-2.8874,-2.9537,-3.2983,-5.6587,0.74002
-2.645,-1.2526,-5.2265,-5.8385,-8.1027,-7.5884,-2.8474,-3.4645,-4.5265,-1.0352,67.931
-4.2693,-4.8567,-8.2907,-3.6414,-6.0829,-1.6385,-0.6066,0.19301,-4.5437,-2.0487,39.77
-2.6452,-5.2797,-4.8251,-3.8654,0.90149,-3.9925,-4.6882,-4.9303,-6.3156,-0.28898,2.291
-2.1116,-4.2792,-8.7093,-6.4646,-5.8257,-6.1099,-3.899,-6.2084,-3.9995,-4.9833,32.293
-5.7006,-4.5307,-8.8485,-2.1193,-5.5565,-8.642,-2.5539,-7.8589,-4.6708,-5.1441,1.5136
-4.5415,-4.6762,-2.9245,-5.7801,-4.4172,-3.6656,-7.8426,0.40836,-5.2571,-8.3021,128.63
-4.1169,-6.4122,-4.6141,-7.3326,-3.8884,-7.3791,-0.078078,-3.848,-5.85,-7.0873,15.212
-5.6002,-1.8698,-4.1936,-3.3861,-4.9811,-4.9502,1.4849,-5.5094,-7.5951,-3.3447,29.396
-2.8171,-3.7952,-5.1376,0.51253,-0.84818,-0.35842,-4.8074,-4.944,-3.1948,-1.3728,16.654
-5.1674,-5.7816,-8.2952,-1.7589,-6.7949,-3.1471,-3.9893,-4.748,-8.9826,-7.0283,92.498
-5.7444,-6.2719,-4.2971,-7.3947,-2.6159,-0.48443,-4.0449,-4.5644,-2.1337,-1.8931,13.208
-2.6851,-4.7431,-2.4126,-0.35073,-0.80247,-3.5823,-7.5995,-12.148,-3.635,-0.7233,9.5013
-7.6307,-4.0512,-7.5809,0.88266,-5.4677,-4.3652,-7.6971,-11.316,-3.5403,-0.14656,25.943
-7.0206,-3.2568,-2.5515,-9.0575,-6.6683,-5.1719,-4.204,-3.556,-1.4619,-3.2843,58.74
-0.31393,-7.3727,-2.0405,-5.0112,-4.4187,-8.4227,-7.362,-3.7198,-4.4507,-6.0214,77.987
-0.91493,-9.4201,-3.4584,-5.1636,-2.4615,-2.6762,-8.2447,-3.2377,-5.031,-6.2447,80.293
-8.3152,-2.455,-5.3636,-5.1205,-3.8774,-5.0974,-1.7881,-2.2805,-10.154,-4.0913,68.427
-7.3431,-1.8026,-7.5837,-0.89686,-4.5159,-10.279,-6.4225,0.22342,-3.5859,-3.0542,51.759
-6.9,-4.7465,-4.1721,-9.1386,-5.4626,-4.3985,-3.8381,-8.1439,-6.6421,-10.656,77.389
-3.6072,-2.2362,-4.2526,-6.6196,-6.9926,-2.6397,-3.7609,-2.727,-2.034,-4.8797,77.413
-2.7686,-0.99522,-1.7016,-6.4822,-4.7474,-4.1159,-4.3465,-0.34214,-5.9467,-3.2865,107.01
-2.961,-3.831,1.2756,-2.4522,-2.6415,-3.6648,-0.11792,-0.94532,0.23725,-7.6311,25.081
-4.8956,-1.8119,-6.159,-7.1952,-7.8034,-6.8607,-4.1948,-4.2665,0.83353,-5.3922,43.963
-4.7063,-1.6214,-5.7729,-3.0692,-4.2825,-6.3022,-9.6038,-3.0584,-3.6227,-5.993,97.686
-3.0843,-3.9462,-1.2066,0.45851,-3.3335,-3.6889,-1.7646,-2.7146,-3.7733,-3.1959,37.54
-6.6398,-4.1202,-4.5555,-1.8157,-0.99863,-1.7341,-1.7787,-1.5558,-9.6234,-2.0723,46.091
-8.6675,-4.2609,-1.1672,-0.15602,-6.5512,-2.9709,-3.8257,0.11781,-5.2154,-5.063,107.73
-6.7487,-7.6899,-4.8178,-7.0404,-3.0865,-4.6333,-4.7735,-7.8726,-1.7496,-5.4814,-3.0072
-8.3616,-3.2767,-6.216,-3.1881,-6.27,-7.775,-6.4598,-5.4696,-7.8149,-9.1459,102.65
-0.22932,-3.532,-7.1606,-5.2708,-5.8413,-1.2615,-3.4311,-1.5489,-2.379,-1.6737,52.334
-1.5893,-9.3278,-7.4844,-7.4761,-3.3332,-8.2852,-0.56756,-6.3971,-2.965,-4.0349,-47.35
-3.5602,-7.5783,-6.5489,-3.6377,-1.3174,-9.6706,-7.7549,-4.7714,-2.7311,-1.3185,-8.0311
-5.0481,-1.6927,-3.3543,-1.9154,-0.66601,-3.235,-3.5761,-3.3269,-1.256,-8.7121,23.95
-3.2082,-0.97972,-2.401,-9.6849,-4.9385,-9.0259,-6.5678,-3.1842,-2.5198,-2.0354,66.964
-3.971,-5.2961,-5.0567,-2.6773,-6.6485,-4.7364,-3.4161,-4.2356,-3.9076,-1.9761,48.408
-1.2153,-1.7115,-7.4597,-3.7117,-4.7982,-6.8783,-2.4961,-2.6035,-2.6851,-2.3283,22.499
-2.5612,-4.4457,-4.0932,-0.10007,-4.9789,-5.2359,-3.3925,-4.9012,-1.4196,-3.5164,25.309
-6.5877,-5.2086,-5.2322,-2.8075,1.7581,-6.5788,-10.169,-8.4132,-1.5139,-5.4168,-6.3523
-1.7314,-5.0766,-6.8343,-5.2388,0.81935,-8.749,-6.2752,-4.8056,-2.4991,-4.13,-20.916
-3.0692,-5.061,0.67437,-3.2859,-6.9398,-6.8765,-1.6502,-8.6033,-2.4007,-0.61482,24.608
-5.739,-2.5521,-4.7696,-7.4146,-7.4762,-0.30184,-4.6531,-3.2928,-6.6967,-5.814,124.11
-1.468,-2.1464,-8.6103,-5.6786,-6.4438,-3.2722,-6.5241,-6.6763,-4.0521,-4.3169,74.737
-4.1798,-2.2424,-9.6142,-1.0284,-6.8715,-5.6183,-3.7671,-3.3572,-3.1746,-1.3069,36.334
1.8812,-4.5066,-3.3755,-1.9124,-1.0466,-8.6982,-5.7782,-1.6747,-5.3237,-0.68682,36.988
-10.058,-6.6826,-9.0717,-5.0879,-4.608,-1.1814,-2.3057,0.27468,-6.9305,-6.2117,54.945
-8.0109,-11.001,-0.63167,-3.4193,-6.6178,-9.1161,-4.8786,-5.6252,-6.2572,-7.3123,70.093
-4.3216,-6.2187,-5.5828,1.7927,-4.2969,-6.2836,-5.6581,-5.2648,-4.7766,-5.078,46.417
-6.8053,-3.1622,-5.8471,-5.8442,-1.2764,-3.6915,-2.1594,-3.0341,-0.47348,1.3499,-39.509
-7.9957,-4.6374,-5.9093,-4.3303,-7.148,-1.6112,-3.0273,-11.138,-6.2852,-2.448,43.273
-5.7808,-6.8027,-4.4767,-6.128,-2.6939,-4.8743,-3.8961,-4.924,-2.483,1.0513,-12.171
-7.3748,-4.5784,-7.0392,-5.6767,-6.8219,-6.9679,-3.5287,-7.5448,-5.8018,-5.8134,47.869
-3.5156,-7.1861,-2.106,-2.2198,-1.1337,-4.8262,-0.85996,-8.7708,-8.7847,-4.3291,4.8692
-0.59585,-2.9541,-6.0216,-3.0595,-0.5073,-11.427,-4.7461,-2.1388,-8.9413,-0.31685,26.775
-5.1744,-1.9384,-3.8126,-2.5732,-3.4268,-2.4482,-1.4426,-6.8012,-6.964,-4.4452,41.604
-1.7753,-1.7825,-6.5929,-4.8236,-1.465,0.94312,-4.9871,-3.6013,-1.9855,-4.6016,37.502
-7.3776,-3.8893,-5.9374,-5.8303,-7.481,-6.3973,-4.8859,-2.0109,-0.85332,-5.9386,61.011
-5.1594,-3.0504,-3.9996,-1.1165,-2.8407,-10.222,-6.105,-4.2941,-4.5844,-4.8937,42.273
1.5071,-0.57452,-9.8536,-4.2318,-3.0274,-2.5771,-4.9822,-6.0583,-2.0409,0.18551,7.2512
-3.181,-1.4241,-5.4022,-5.9384,-4.3792,-5.8541,-5.7199,1.2581,-7.3575,-3.6865,108.64
-6.7647,-8.8144,-7.0511,-3.4418,-7.5929,-5.0892,-5.0753,-7.2322,-3.3536,-7.6132,48.582
-1.2528,-6.6102,-1.4056,-3.5536,-4.9185,-7.1756,1.5241,-3.2729,-3.9856,-4.1061,11.074
-2.3645,-2.2833,-9.3208,-7.7275,-5.7561,-9.649,-3.8023,-3.1523,-7.1315,-3.1616,50.852
-5.3607,-4.2343,-2.5562,-2.9714,-4.75,-5.817,-4.8088,-6.1502,-1.9258,-4.0953,38.677
-4.5276,-7.0447,-3.8853,-4.2979,-3.0858,-6.5932,-8.5099,-1.3712,-3.8438,-8.371,83.183
-4.1671,-1.2052,-4.8847,-4.838,-6.7659,-1.0062,-5.2939,-7.4431,-4.4971,-6.6422,99.327
-5.0688,-7.0882,-5.6818,-2.2897,-5.2908,-7.0271,-4.8001,-7.4265,-4.2299,-4.7894,28.113
-1.648,-2.017,-1.0131,-6.8509,-7.0454,-5.1322,-5.8915,-6.4569,-3.0904,-5.8661,100.18
-1.6189,-5.8769,-3.6392,-4.9538,-3.7702,-5.7459,-3.8762,-8.7864,-3.8493,-0.72939,5.3525
-3.1247,-6.55,-1.3782,-5.5724,-2.3941,-6.7873,-2.2556,0.90422,-1.1377,-3.8164,14.456
-5.0833,-5.287,-7.4838,-2.2983,-4.7207,-2.1359,-3.8504,-7.1541,-3.0241,4.8698,-12.712
-4.1536,-1.9204,-6.7112,-3.2606,-6.685,-7.3782,-5.0209,-7.6961,-6.5682,-4.0447,69.787
-3.0671,-1.9022,-7.8701,-3.5473,-5.9891,-5.82,-4.5326,-6.7904,-7.6004,-4.8453,73.339
-5.6429,-2.1436,-9.2143,-8.7327,-4.5647,-9.0788,-1.0742,-4.4191,-1.4631,-6.0787,-20.292
-0.15528,-6.1788,-1.8422,-4.25,-4.4461,-1.0858,-7.3698,-5.8201,-5.4991,-7.6575,112.01
-10.127,-3.0305,-7.9009,-1.9893,-3.0404,-2.7832,-5.114,-5.6052,-2.045,-3.8789,9.2413
-6.6622,-2.3131,-3.3869,-2.1932,-4.0594,-6.8859,-3.7267,-5.5151,-3.7343,-1.843,27.451
-1.8278,-1.2458,-4.2033,-1.2177,-1.6928,-5.6984,-0.65863,-2.5936,-4.1532,-4.0633,11.638
-4.384,-7.3476,-6.6722,-4.1846,-4.9843,-5.8956,-4.9531,-3.2969,-2.6959,-2.0365,23.371
-2.529,-1.8602,-3.701,-3.6391,-8.0202,-8.4338,-6.7403,1.3213,-6.2261,-6.266,151.02
-3.9434,-5.7943,-2.9382,-6.6786,-5.9461,-6.3714,-7.8451,-4.0177,-4.8266,-1.7753,88.527
-8.8625,-9.3367,-3.8338,-4.3791,-2.2185,-0.91884,-0.85612,-5.1805,-7.0824,-4.9283,11.646
-4.9707,-4.7106,-7.7586,-2.3486,-0.86685,-6.6315,-2.8209,-6.4912,-4.853,-6.8934,-13.621
-4.2104,-7.2452,-0.054079,-8.0938,-1.7037,-0.88689,0.99571,-6.5994,-1.8638,-4.344,-23.581
-0.72629,-3.0172,-4.7414,-3.5267,-2.1794,-5.7066,3.6273,0.85625,-4.3053,-4.56,-10.825
-4.6776,-4.8543,-2.0416,-2.5512,-5.0867,-2.8718,-6.0615,-6.6057,-3.9573,-6.9532,83.077
-7.997,-2.9935,-8.1045,-4.3849,-2.6858,-5.7447,-3.8071,-2.6899,-2.1136,-5.4829,5.0222
-1.7977,-2.0872,-4.0466,-2.2511,-4.4527,-1.3089,-4.3243,-5.3148,2.4372,0.62705,7.1015
-5.1476,-5.9356,-8.3905,-4.7094,-7.3772,-3.0555,0.2129,-2.5544,-6.8929,-8.8738,63.089
-5.8544,-10.094,-6.3321,-4.259,-8.5902,-3.5891,-3.408,-8.2963,-6.4769,-6.4306,61.968
-3.8919,-1.3437,-8.0072,-3.1329,-6.1836,1.4276,-3.4977,-3.4629,-4.3932,-2.9673,75.158
-3.0529,-3.3234,-0.61529,-7.8857,-4.5425,-7.127,-3.5759,-4.4937,-2.4179,-1.0217,36.069
-7.4083,1.8559,-9.3212,-5.1726,-4.6882,-4.2358,-7.6203,-3.7537,-5.5352,-4.8111,89.674
-8.2137,-7.0841,-2.1236,-5.6502,-2.8708,-1.3963,-4.7323,-6.1357,-4.6021,-7.8835,54.257
-2.9848,-4.0813,-5.9253,-4.2658,-7.534,-4.2053,0.96798,-6.0306,-4.6328,-8.2974,41.245
-9.1788,-5.033,-9.0879,-1.7407,-7.0589,-5.1943,-4.5052,-9.2613,-4.0294,-5.7698,29.119
-4.8504,0.60769,-9.011,-3.7541,-3.2942,-8.7721,-5.9939,-3.0715,-8.5956,-2.9898,68.24
-1.2913,-8.7559,-4.7084,-4.8936,-5.7717,-2.4832,-2.047,-6.9377,-2.6741,-4.8231,20.428
-7.1272,-7.1535,-4.1178,-7.0668,-1.7007,-6.6377,-4.4597,-4.2339,-5.7787,0.87538,2.5501
-2.4166,-4.8848,-5.7467,-1.9683,-3.7707,-2.2932,-10.335,-4.0075,-2.2773,-4.4441,86.392
-4.1852,-3.5156,-3.954,-1.7743,-3.9066,-4.1719,-6.0742,-5.1384,-4.497,-3.032,62.014
-2.5504,-2.4398,-1.8801,-2.1783,-7.1799,-5.3779,-3.2086,-4.608,0.012437,-6.3673,61.023
-4.5028,-7.0219,-1.1322,-5.225,-5.5179,-2.0448,-8.2282,-5.5949,-3.8884,-4.498,100.93
-6.3118,-1.4638,-6.0233,-9.936,-6.2442,-5.1294,-4.076,-8.2301,-7.0073,-2.2706,62.187
-6.976,-6.5428,-6.7217,-2.1626,-8.784,-3.6412,0.64795,-4.6462,-4.1619,-3.762,29.026
-5.471,-5.9677,-5.1199,-5.1797,-2.06,-5.7329,-2.4156,-8.676,-6.0649,-7.3046,3.568
-2.9715,-4.8,-4.3483,-1.5196,-2.1108,-2.0388,-2.2191,-5.6637,-4.1313,-4.0273,13.281
-0.88442,-9.2614,0.6131,-4.5758,-4.9353,-6.0889,-5.5738,-2.0677,-4.8671,-2.9607,81.65
-7.9522,-0.70731,-3.7549,-0.49644,-8.2525,-2.0797,-3.3412,-5.6567,-2.5469,-2.4387,72.941
-5.7474,-8.959,-3.3417,-6.3055,-5.0607,-8.2439,-3.3802,-5.7185,-2.3362,-4.5791,6.4104
-4.6715,-5.3724,-5.7888,-1.7812,-5.6024,-6.1525,5.8514,-5.8766,-5.0474,-1.2948,-48.027
-3.7215,-5.8942,-5.5398,-2.4,-3.255,-5.6371,-2.1239,-2.7359,-3.7339,-5.9376,16.665
-8.2586,-4.3806,-5.4062,-6.3459,-4.2409,-5.1557,-9.4464,-3.4403,-3.3697,-5.9602,85.124
-4.5634,-2.3568,-4.3725,-5.9835,-6.3666,-6.4784,-7.6292,-1.5838,-5.4407,-4.3945,116.82
-3.3239,-5.8017,-5.9202,-7.2567,-7.7422,-5.5777,-0.65659,-5.738,-7.5718,-1.5961,44.858
-1.3027,-4.4321,-3.9664,-4.2049,-3.071,-3.368,-5.3129,-3.9366,-5.0352,-6.5308,69.824
-10.691,0.52884,-5.2281,-5.6856,-6.185,-8.9853,-4.9164,-3.4356,-5.0777,-1.7785,63.209
-1.0392,-6.5602,1.3302,-6.3393,-5.1654,-6.7739,-8.648,-4.7021,-8.0299,-6.6018,140.76
-2.0902,-5.3073,-6.1518,-4.1987,-5.8378,-6.0791,-6.0965,-1.9221,-5.1937,-4.3184,82.114
-1.3106,0.67619,-2.3015,-8.7158,-1.3648,-3.2225,-7.6406,1.0199,0.16567,-6.1569,82.109
-1.3423,-1.9865,-3.898,-5.7993,-3.7549,-1.9956,-5.2924,-4.8805,-4.1329,-1.6022,63.292
-4.3205,-1.9858,-3.4978,-4.1117,-4.6706,-4.5556,-3.9008,-2.9816,-4.7969,-7.3671,81.4
-2.53,-4.1585,-7.4414,-3.0775,-1.9853,-5.1963,-5.0676,-6.006,-3.6749,-4.054,9.8256
-9.3599,-5.1678,-10.891,-2.7796,-6.3839,-2.1051,-7.498,-5.1796,-4.1791,-4.4485,62.322
-6.2164,-5.1507,-8.6839,-1.1221,-6.6919,-1.7412,-6.2649,-5.273,-6.557,-5.714,90.464
-1.2667,1.7525,-4.4248,-2.6499,-5.4251,-3.9785,-3.9301,-2.2747,-9.4046,-7.9962,139.55
0.08485,-5.1391,-9.6602,-4.1168,-2.5833,-3.6245,-3.8864,-0.86309,-3.9439,-0.1094,10.939
-3.0684,-6.8537,-7.3769,-0.84793,-1.7701,-6.2658,-4.4992,-6.7314,-8.3255,-1.5314,10.999
-8.3585,-9.2605,-7.1007,-3.3142,-3.7444,-4.4243,-4.4767,-2.0453,-9.0641,-1.4988,47.723
-3.1087,-5.326,-5.9317,-6.4999,-4.5557,-8.2297,-1.5524,-5.8848,-6.9999,-7.1379,30.317
-5.8034,-5.642,-4.1027,-5.4236,-5.3102,-6.7117,-9.2993,-4.8138,-5.6357,-4.6973,100.12
-4.4874,-4.6783,-1.0114,-3.3802,-1.2079,-4.3776,-3.2279,-4.2158,-7.9841,-11.508,74.611
-3.2172,-5.8108,-6.5157,-1.6348,-4.5776,-2.8989,-8.7517,-3.9904,-4.293,-1.4292,73.697
-1.8585,-3.9112,-5.6432,-2.7497,0.40325,-5.2237,-3.0764,-0.19282,-6.2174,-3.429,19.595
-4.9497,-5.1714,-3.3165,-2.7337,-8.7244,-7.0098,-0.38573,2.4767,-2.6489,-6.8522,77.909
-2.5404,-0.37228,-7.1402,-4.3317,-1.3223,-3.1964,-5.9716,-2.2828,-7.4231,-9.055,90.702
-8.1237,1.4739,-3.1335,-3.4157,-2.0632,-1.6829,-3.4551,-5.8475,-3.7609,-6.0902,50.055
-3.7425,-4.1597,-0.81512,-1.1212,-3.684,-5.8782,-7.4654,-2.1832,-4.4841,-1.9542,88.508
-2.0342,-7.3653,-5.3958,-5.0374,-8.4217,-2.6462,-5.8752,-0.54975,-3.7125,-3.8085,106.27
-4.12,-7.4225,-2.1797,-0.75245,-4.985,-4.4343,-7.6052,-9.1565,-4.7679,-2.5305,61.735
-6.3917,-7.4752,-6.7655,-8.5546,-1.9891,-5.7769,-2.3258,-5.212,-0.52837,-1.303,-57.493
-6.6475,-8.517,-4.181,-6.9143,0.2056,-6.1888,-8.1106,-5.3435,-4.3413,-6.0745,19.196
-4.2889,-4.6719,-1.174,-1.2709,-6.8084,-5.8156,-4.5092,-4.6084,-5.6319,-1.1928,81.073
-4.1641,-5.1284,-3.6232,-4.3561,-0.63296,-6.2289,-1.2236,-9.8013,-1.9302,-5.6994,-49.284
-3.6122,-6.0609,-2.5839,-8.0701,0.58354,-2.0835,-0.089051,-4.2938,-8.3835,-9.227,25.027
-4.4839,-1.9219,-4.1518,-4.7629,-2.1157,-7.5191,-6.5248,-4.3329,-0.077238,-5.633,26.294
-3.9367,-5.8336,-2.6141,-3.1866,-5.4043,-1.5271,-1.7716,2.1184,-6.8345,-1.4292,88.439
-5.635,-4.198,-1.9966,-5.0273,-9.2994,1.7607,-5.1424,-1.28,-5.0893,-0.066994,136.91
-5.4617,-4.0944,-5.4012,-4.3724,-1.454,-9.71,-0.68229,-4.8088,-6.5978,-3.5243,-17.453
-2.7276,-6.542,-6.9884,-2.1446,-2.0441,-4.4574,-6.194,-5.7915,-4.3041,-2.8464,17.802
-2.4845,-2.7874,-6.2461,-3.2684,-6.1707,-4.6407,-5.1354,-0.35136,-0.44313,-4.8401,65.649
-2.8565,-3.1354,-1.7497,-3.3518,-6.0672,-6.9418,-3.3044,-6.3146,-6.6029,-4.2103,76.06
-5.9064,-4.0367,-4.257,-6.8487,-5.9446,-3.5108,-1.8016,-0.39664,-0.79645,-2.438,34.152
-5.8129,-2.3017,-4.4676,-4.4344,-5.2608,-7.1048,-1.769,2.0885,-6.4525,-4.8105,77.684
-3.2636,-5.4101,-9.0949,-3.6043,-6.5554,-2.4201,-5.2227,0.47357,-9.1526,-2.0933,107.27
-6.2973,-6.472,-1.8304,-2.7267,-5.4207,-7.4604,-4.2145,0.27669,-0.75528,-1.2696,37.887
-6.8747,-6.5429,-4.1891,-3.9785,-6.271,-4.9269,-4.1329,-5.1154,-3.9373,-9.3884,68.014
-1.5134,-1.3409,-8.6412,-1.5451,-7.7481,-2.8744,-5.7818,-2.4428,-4.414,-3.0482,98.601
-4.1188,-4.9894,-1.938,-3.2696,-4.2333,-0.033,-6.872,-2.8864,-7.318,-1.6784,113.82
-5.9338,-6.6899,-5.7779,-5.9161,-7.625,-6.1191,-4.1714,-3.6572,-6.656,-4.1817,77.761
-4.2161,-1.8855,-9.6806,-3.9348,-6.8597,-5.8721,-4.7846,-2.0082,-3.7317,-1.3281,54.428
-1.3486,-5.2052,-3.507,-4.2398,-2.3759,-5.5064,-0.42313,-4.1364,-5.8047,-5.0054,13.601
-2.4965,-0.77871,-5.1471,-8.5301,-3.7697,-2.462,-3.0676,-3.8994,-3.579,-5.0969,51.747
-2.6179,-4.2658,-2.1343,-6.9198,-6.5806,-5.2216,-6.1913,-4.788,-5.8499,-3.8419,106.71
-2.8707,-0.91226,-3.0753,-7.9147,-1.0479,-5.6333,-5.1311,-4.2811,-5.6297,-3.7013,50.34
-1.0484,-3.6614,-7.928,2.6207,-8.0659,-4.3619,-0.35269,-3.6262,-6.2485,-4.3027,60.055
-7.8692,-3.6097,-3.0204,-4.8829,-4.7101,-2.0705,-5.117,-4.2327,-6.9264,-3.2753,88.904
-5.0293,-8.1628,-6.3651,-7.4068,-5.32,-7.7536,-7.0379,-4.1324,-4.6002,-5.2195,54.03
-5.8076,-0.77222,-2.8316,-5.1208,-4.4188,-7.2968,-4.0329,-6.2975,-3.9204,-4.5305,46.655
-6.9349,-7.6535,-8.156,-2.1878,-1.6595,-4.4575,-2.6855,-9.3261,-5.3831,-5.4772,-29.255
-8.3412,-2.413,-6.8802,-5.8396,-9.2156,-4.8945,-1.9658,-6.9848,-4.3345,-4.9001,56.548
-8.4341,-8.5207,-5.2868,-4.0464,-4.9076,-5.5757,-6.5188,-3.4839,-0.60537,-4.0278,25.552
-4.141,-5.4735,-0.95049,-4.2138,-5.4248,-6.3494,-2.2607,-6.116,-6.6438,-2.0661,50.539
-3.0506,-5.161,-6.8874,-4.6517,-9.2489,-8.1832,-1.2586,-5.7875,-0.039402,-4.7301,14.132
-1.3742,-4.2073,-5.2458,-4.529,-3.9853,-2.5889,-6.6679,-4.9671,-3.081,-4.2158,63.563
-4.8285,-8.3643,-7.4266,-0.9249,-6.7851,-3.5682,-2.9116,0.20988,-4.5603,-4.2031,57.727
-6.1974,-6.6817,-7.7015,-5.9832,-1.9106,-1.0015,-5.5599,-3.6113,-6.8727,-6.9107,54.739
-3.0675,-0.23265,-7.8791,0.2639,-4.5673,-1.1936,-4.4188,-7.9259,-7.1252,-2.0195,61.864
-2.0083,-6.3319,-2.3475,-3.7362,-5.4303,-7.2565,-2.5516,-2.4089,-5.7805,-6.8923,70.184
0.044711,-2.5095,-5.5604,-1.9817,-5.243,-4.5707,-4.2405,0.77289,-3.7899,-5.2499,84.78
