x1,x2,x3,x4,x5,x6,x7,x8,class
2.4893,3.1713,5.1873,0.026145,3.2546,1.9642,2.0179,6.175,5
-54.937,-50.631,-52.488,-57.959,-54.398,-53.503,-52.066,-56.521,3
57.257,61.01,56.85,71.07,46.166,43.913,66.37,56.807,1
56.563,75.374,69.675,57.353,67.534,59.535,92.382,76.931,1
-11.549,-9.5384,-14.6,-10.193,-14.35,-14.656,-11.41,-13.097,7
-39.546,-43.029,-41.224,-45.86,-44.325,-39.967,-50.087,-46.381,3
-42.908,-46.414,-45.468,-38.103,-44.14,-47.965,-45.477,-44.395,3
53.525,44.767,56.6,61.332,66.194,70.126,57.699,62.866,1
-27.891,-32.018,-26.588,-33.159,-35.038,-30.6,-27.374,-31.466,2
-14.246,-6.6148,-4.6022,-13.876,-22.527,-10.484,-14.343,-14.79,7
43.202,49.011,43.703,46.636,46.245,46.199,42.231,43.22,1
7.0897,9.81,9.339,8.9919,9.5185,8.3566,12.028,6.6712,6
-8.1814,-14.304,-13.569,-7.0449,-2.7487,-10.067,-15.488,-2.6372,7
-44.975,-45.012,-48.202,-49.649,-48.901,-47.483,-45.81,-47.146,3
-11.397,-15.345,-14.51,-14.514,-15.053,-12.311,-14.246,-11.69,7
28.758,32.244,31.41,29.363,26.863,31.341,34.85,28.911,4
-3.8337,-4.6205,-2.092,-3.6966,-1.3464,-4.6564,-3.4597,-5.177,5
32.967,33.261,36.418,34.559,37.375,36.474,39.415,37.074,8
4.4844,-0.55892,3.4467,3.7309,1.4642,3.4518,2.6285,0.65294,5
9.7557,9.0127,8.6458,8.9489,9.2933,10.742,9.0452,9.5697,6
52.251,39.563,37.894,43.116,35.994,34.29,48.716,44.524,8
-7.7385,-5.1435,-6.645,1.1935,-17.658,-15.778,-2.9472,-11.56,2
-40.575,-50.689,-40.847,-42.362,-46.385,-44.368,-45.402,-48.078,3
36.327,33.229,40.14,36.714,41.635,37.809,33.928,40.158,4
43.921,37.771,39.183,41.321,45.745,38.007,43.787,39.308,8
-2.5177,2.7683,1.2577,2.3338,1.7641,1.6347,1.0468,1.9096,5
37.613,37.7,34.13,39.632,40.769,39.985,37.087,43.27,4
-12.045,-11.946,-12.785,-14.313,-15.08,-15.069,-13.111,-16.019,7
30.645,38.256,32.179,35.132,41.849,32.537,40.649,38.229,4
3.4445,2.4184,3.407,1.5014,2.0511,1.8834,2.0787,0.015383,5
83.394,51.105,69.357,82.246,63.023,74.483,97.803,68.278,1
34.018,32.079,37.255,29.758,47.092,31.773,41.422,42.908,4
-10.173,-12.033,-8.9824,-9.0945,-6.7516,-14.088,-9.1024,-11.522,7
36.947,39.742,36.423,34.58,42.564,39.612,32.855,39.587,8
38.754,34.579,37.477,39.753,33.772,37.187,37.582,38.7,4
-34.489,-17.36,-54.33,-48.59,-23.144,-53.452,-24.709,-55.488,2
56.598,53.992,41.743,46.095,46.863,49.882,45.009,48.85,1
46.484,54.92,43.862,49.546,43.299,48.555,42.24,51.352,1
-17.226,-16.714,-13.709,-13.64,-12.982,-16.487,-12.363,-12.206,7
-14.447,-11.235,-10.875,-11.751,-18.051,-12.188,-14.073,-13.745,7
-40.5,-40.426,-43.906,-41.472,-38.912,-39.646,-42.032,-42.175,3
39.338,30.354,32.448,31.299,30.193,35.85,26.219,22.893,4
1.3158,2.8,1.7865,-1.0238,2.4494,-1.7057,3.2283,-0.58245,5
-46.958,-26.582,-26.894,-32.675,-46.019,-69.614,-64.276,-29.664,2
-11.284,-12.69,-12.693,-18.263,-13.352,-3.1797,-9.0743,-21.843,7
0.2835,4.6078,0.34895,3.9518,-0.9816,6.0554,-0.79423,6.1501,5
8.6905,7.6725,11.39,11.307,10.819,11.212,10.777,10.328,6
-55.476,-52.337,-58.667,-56.796,-49.44,-54.318,-51.447,-60.074,3
-40.872,-45.532,-44.902,-38.314,-41.325,-43.587,-45.33,-47.524,3
-2.0849,-3.055,-7.151,-4.8707,-3.4382,-1.5154,-5.7281,-4.9008,5
40.81,43.894,47.733,41.539,45.588,38.372,43.133,49.337,1
33.765,36.029,33.904,33.885,41.228,30.491,27.319,26.446,4
-7.2358,-15.656,-10.875,-5.5185,-13.729,-10.845,-8.3655,-10.726,7
34.97,32.682,40.59,37.236,41.125,38.137,40.77,27.88,4
0.72447,1.3357,0.52444,1.6209,3.7461,2.447,3.3856,0.95247,5
-50.61,-58.362,-32.798,-4.0384,-50.925,-39.18,-12.889,-44.774,2
36.488,36.542,38.115,36.667,40.232,34.294,30.493,37.232,4
25.971,25.684,34.489,27.055,33.75,34.806,33.144,25.102,4
31.698,30.97,38.283,30.353,42.444,36.826,24.687,35.06,4
66.258,48.824,63.344,58.551,50.741,56.727,49.092,67.464,1
36.443,35.897,40.061,37.279,34.679,43.711,35.434,35.713,8
-48.554,-36.906,-43.259,-19.184,-34.464,-38.28,-13.945,-24.349,2
26.98,37.377,27.761,40.344,40.542,37.074,35.088,41.148,8
-15.133,-15.342,-34.989,-69.469,-31.905,-44.826,-54.4,-24.711,2
67.157,68.83,64.528,63.895,43.665,52.596,53.605,65.515,1
10.201,11.76,4.4784,12.552,14.241,8.0962,8.4011,16.815,6
32.327,35.528,40.011,34.194,34.475,39.08,35.794,30.461,4
-6.1116,-2.6342,-0.58586,-7.1238,-5.9053,-8.8313,-4.2846,-4.3122,5
-33.476,-22.585,-16.614,-36.705,-19.672,-38.293,-47.712,-34.86,2
-13.308,-4.1595,-7.8173,-7.3359,-7.3364,-19.665,-20.28,-9.5613,2
-40.321,-43.559,-45.853,-47.325,-47.773,-46.95,-44.688,-45.955,3
12.018,8.7485,9.5761,9.1818,11.448,7.3813,8.9156,8.014,6
-43.708,-45.509,-44.215,-43.476,-46.745,-42.433,-47.451,-40.577,3
50.768,38.683,45.417,44.373,43.727,43.518,50.23,49.978,1
-44.512,-43.04,-49.866,-47.37,-49.647,-44.25,-46.047,-47.225,3
11.732,9.5608,13.227,12.509,12.519,15.902,14.311,12.355,6
-52.543,-50.189,-59.59,-59.253,-57.078,-53.492,-50.791,-55.803,3
-50.828,-27.07,-27.837,-30.109,-25.817,-33.357,-22.579,-20.932,2
-40.001,-38.989,-41.106,-40.731,-41.785,-40.504,-40.511,-40.471,3
-11.935,-0.028804,-24.354,-6.5843,-21.129,-8.5927,-8.2867,-3.0808,2
-19.536,-51.74,-31.135,-34.176,-40.905,-54.292,-39.431,-45.8,2
-3.118,5.68,2.9522,-21.165,0.75439,0.14923,-5.0764,-11.48,2
66.293,54.514,66.651,58.832,65.992,68.044,56.849,57.236,1
-45.754,-37.403,-20.624,-24.759,-27.56,-28.219,-10.368,-34.248,2
-51.242,-52.632,-49.582,-55.696,-50.318,-55.076,-59.185,-52.207,3
46.648,43.918,39.164,40.904,32.197,44.231,35.859,36.101,8
67.634,77.818,88.597,58.528,66.879,71.057,88.175,71.39,1
-21.375,-8.4269,-15.694,-9.3853,-22.132,-9.5354,-12.651,-11.9,7
39.716,42.358,43.635,40.278,41.341,38.966,43.44,38.27,8
36.49,30.79,27.508,30.781,29.873,36.298,21.294,27.042,4
29.692,38.233,32.697,34.527,40.622,33.224,33.864,30.221,4
41.14,45.726,44.254,32.535,38.193,38.68,40.115,41.735,8
40.22,40.453,38.295,33.31,32.307,47.804,34.167,33.282,8
46.179,34.977,34.075,32.694,36.885,32.574,42.286,45.451,4
10.977,10.92,9.7079,8.9107,9.6077,7.8965,8.82,9.9972,6
-14.669,-12.568,9.2909,-7.9157,-19.723,-20.468,-6.5537,-7.4615,2
76.355,69.229,50.312,70.515,75.213,71.614,82.588,72.76,1
4.8552,1.2167,2.3108,1.1956,-0.79225,2.0105,3.4531,3.1929,5
43.658,37.378,41.166,34.144,39.896,38.029,40.105,40.078,8
32.344,37.59,45.22,40.939,30.692,33.79,44.066,35.608,8
68.717,44.936,110.26,86.853,69.601,85.413,68.595,105.01,1
-25.669,-25.703,-28.908,-24.325,-43.612,-40.432,-25.385,-43.354,2
-55.8,-58.617,-63.405,-54.262,-52.07,-56.52,-50.707,-57.733,3
-36.725,-28.19,-26.322,-17.955,-40.231,-44.758,-36.726,-37.341,2
61.75,69.219,89.849,69.211,73.301,88.526,65.277,99.048,1
-13.952,-16.02,-11.632,-16.117,-13.06,-13.82,-16.308,-8.8614,7
-10.864,-9.7074,-9.2336,-19.405,-8.135,-13.094,-11.776,-11.44,7
31.175,38.481,36.19,36.68,28.764,33.608,35.641,29.822,4
36.752,36.583,38.95,50.193,40.098,44.643,45.664,43.574,8
54.398,56.182,75.102,47.718,60.265,60.715,71.025,48.551,1
0.49297,1.0437,-0.69495,4.033,-0.64105,0.38278,0.21242,1.5493,5
37.85,38.686,33.38,30.622,43.044,39.683,27.152,38.591,4
11.087,13.329,6.9483,13.595,17.259,11.475,12.902,20.345,6
-35,-29.034,-53.408,-27.363,-48.726,-48.181,-59.071,-44.995,2
13.033,12.934,11.328,11.591,11.332,13.858,9.6592,9.0923,6
-36.44,-29.867,-33.304,-41.725,-23.076,-29.492,-55.299,-51.206,2
55.903,45.063,55.06,59.437,74.78,64.745,67.24,59.302,1
52.275,72.236,56.157,67.592,64.868,60.67,55.83,50.67,1
-11.393,-28.726,-9.2273,-5.9078,-22.274,-12.842,-14.659,-15.671,7
-21.467,-18.011,-11.121,-2.207,-1.6094,-6.7139,-10.05,-6.696,7
30.382,37.189,42.063,35.226,39.326,38.214,32.815,29.37,4
42.929,34.89,36.99,43.121,38.926,40.346,48.967,35.797,8
39.158,34.259,43.838,39.801,39.206,36.011,34.255,31.434,4
-53.112,-20.597,-44.386,-12.368,-40.118,-18.995,-66.649,-47.78,2
22.353,22.039,33.378,30.29,28.69,25.299,27.945,28.537,4
-10.952,-13.248,-14.252,-18.062,-18.627,-4.6341,-4.7519,-13.382,7
36.634,31.647,33.757,31.208,34.739,41.882,45.105,37.046,4
-55.94,-10.944,-45.916,-28.773,-42.718,-52.505,-23.64,-49.242,2
1.0013,0.24333,2.338,-1.6392,1.1732,-1.3782,0.66345,-1.6999,5
-44.553,-47.442,-46.735,-48.607,-47.541,-48.273,-47.627,-44.158,3
-10.701,-9.3389,-12.653,-13.943,-14.604,-4.3711,-10.102,-11.245,7
-13.122,8.0242,-15.168,-13.49,1.3924,-17.809,-4.8447,-19.248,2
35.571,40.319,45.041,47.165,42.504,41.147,42.247,38.736,1
11.328,14.828,11.226,15.17,11.966,14.25,14.354,7.747,6
-45.904,-52.68,-39.283,-42.11,-48.024,-50.456,-48.336,-46.233,3
-9.6191,-10.531,-3.5736,-10.475,-6.0366,-13.953,-12.961,-18.471,7
-31.007,-25.695,-27.386,-20.591,-48.108,-24.323,-32.919,-24.306,2
40.3,36.627,41.031,41.622,39.928,47.864,40.434,40.215,8
47.878,60.715,53.781,62.814,60.047,65.968,68.661,63.29,1
5.3941,7.0268,9.271,14.309,10.249,11.898,14.548,13.905,6
-32.243,-57.245,-32.297,-50.624,-47.909,-42.702,-37.167,-46.574,2
97.869,75.948,46.184,80.523,51.715,51.134,84.703,77.724,1
37.864,38.776,38.722,38.425,37.846,39.268,36.805,40.349,8
-16.276,-37.282,-29.347,-41.754,-38.072,-33.713,-37.902,-30.135,2
-3.7376,-7.478,-2.5042,-2.0722,-4.4977,-5.4173,-4.8906,-10.505,5
49.924,73.223,51.992,71.303,81.676,77.554,64.019,57.333,1
-7.8675,-6.01,-4.9002,-8.4313,-4.8272,-4.2274,-7.6199,-2.635,5
-17.991,-7.957,-6.4346,-7.3707,-14.715,-8.0984,-3.5383,-9.9598,7
-12.579,-13.655,-15.693,-12.686,-18.139,-15.528,-17.684,-17.77,7
38.912,32.279,33.838,37.556,37.191,37.873,34.383,39.112,8
-55.635,-57.725,-51.218,-56.111,-51.927,-55.043,-54.881,-51.236,3
24.142,28.477,30.275,28.23,30.029,30.319,27.93,26.204,4
46.34,50.509,42.625,59.243,46.267,45.235,48.965,48.375,1
9.753,9.6791,12.305,6.4051,7.8803,9.0705,12,11.37,6
2.9037,0.28223,2.5312,-0.12186,-1.4134,5.336,1.6547,3.5999,5
9.8273,13.829,10.354,10.46,10.932,11.529,15.111,17.34,6
-38.01,-24.745,-39.248,-24.016,-28.281,-36.284,-56.488,-49.04,2
-14.449,-12.075,-15.548,-9.398,-11.429,-21.708,-9.2612,-8.4108,7
-12.437,-10.167,-9.4679,-10.541,-5.4331,-11.542,-11.512,-12.113,7
-4.5506,-6.2146,-2.9232,-2.8915,-0.4178,-5.3775,3.8245,-3.7522,5
-32.849,-48.855,-33.011,-57.05,-38.69,-25.228,-23.326,-42.34,2
-13.649,-18.163,-15.209,-13.604,-9.5532,-13.038,-17.02,-3.6818,7
-15.638,-13.363,-13.53,-15.103,-12.672,-11.21,-11.354,-12.637,7
92.964,62.994,91.057,32.661,92.914,64.433,66.766,52.501,1
-14.215,-15.026,-11.184,-14.836,-19.436,-14.276,-18.23,-13.561,7
34.279,43.296,30.224,36.188,32.083,35.393,34.827,43.937,4
0.71668,2.4267,-2.4048,1.8407,1.9699,0.541,3.4326,1.4096,5
38.334,46.189,42.613,46.91,45.756,47.573,51.163,39.64,1
-1.6903,3.276,-0.10787,2.7623,-0.26586,-0.42087,-2.8844,4.1794,5
66.414,43.906,62.493,68.722,79.309,75.316,52.117,53.525,1
2.9922,3.4154,3.9374,0.2411,3.4696,2.1508,-0.034655,4.9286,5
-48.648,-44.397,-45.178,-48.066,-42.584,-43.744,-45.595,-44.727,3
31.971,32.862,33.126,36.405,37.08,36.893,38.778,34.814,8
4.4976,8.4567,18.087,13.486,10.207,17.148,14.656,8.8966,6
-40.18,-38.617,-42.308,-41.145,-40.734,-42.398,-42.247,-43.736,3
-10.394,-20.346,-6.679,-9.7468,-10.154,-16.875,-17.295,-11.949,7
11.826,10.682,15.056,9.9284,13.784,11.261,14.025,13.231,6
-7.8905,-16.846,-24.544,-33.758,-37.639,-40.042,-44.58,-49.484,2
-56.853,-56.169,-52.794,-55.86,-51.234,-56.335,-52.417,-52.778,3
-15.647,-10.298,-14.691,-13.603,-12.629,-13.813,-13.834,-12.532,7
0.66674,2.6481,2.7501,1.9244,0.93204,0.079434,2.1525,-1.268,5
-14.21,-20.666,-8.982,-5.7586,-14.442,-8.581,-11.897,-13.334,7
45.325,49.662,44.031,40.794,51.851,54.97,44.456,47.813,1
-28.208,-26.54,-15.03,-24.826,-19.438,-34.091,-1.5422,-11.947,2
-41.026,-43.845,-44.399,-43.3,-43.526,-51.761,-45.616,-47.106,3
-38.134,-42.324,-38.282,-41.203,-40.869,-38.296,-40.295,-43.461,3
58.308,49.313,63.968,64.363,50.499,68.597,59.933,64.811,1
30.701,36.818,28.675,36.389,45.361,32.272,43.069,34.601,8
4.4935,-1.3607,2.5305,5.0761,3.6687,2.7017,6.4191,5.3586,5
62.364,57.711,60.027,61.898,51.058,73.709,60.354,60.438,1
-18.859,-7.7045,-2.9776,-8.2738,-5.9467,-6.0858,-9.7322,-17.558,7
12.011,11.527,15.611,8.1625,13.457,16.765,11.127,9.3117,6
35.841,34.91,36.489,42.884,45.133,31.207,31.651,35.48,4
39.344,35.231,34.925,32.325,29.907,34.985,38.794,37.677,4
48.61,51.895,49.649,48.158,51.447,48.52,46.8,50.366,1
-9.2834,-17.044,-11.352,-8.3348,-10.269,-0.070495,-2.4658,-15.166,2
-12.448,-18.71,-14.06,-26.789,-20.911,-15.872,-5.2324,-10.53,7
-18.929,-5.7994,-16.134,-15.452,-16.375,-11.764,-15.747,-10.289,7
-53.187,-57.968,-53.342,-56.629,-57.975,-58.871,-57.123,-57.09,3
11.688,15.599,13.648,10.875,14.541,11.153,10.549,13.42,6
-56.531,-52.356,-49.504,-48.359,-54.705,-51.41,-56.657,-62.205,3
-43.11,-50.477,-40.253,-47.199,-43.548,-38.319,-49.465,-45.048,3
32.672,34.268,32.184,36.593,31.794,33.766,33.867,32.065,4
-17.684,-2.8378,-16.095,-3.9854,-11.893,-5.567,-3.205,-13.292,7
54.49,47.677,75.184,62.657,75.605,83.904,89.709,68.997,1
16.548,7.9781,17.335,15.945,10.549,9.7074,11.594,15.993,6
35.922,38.09,40.004,37.257,36.314,42.323,42.99,30.809,4
-11.724,-12.279,-12.529,-4.2434,-13.256,-14.187,-18.225,-7.6002,7
-32.015,-24.26,-17.719,-30.039,-25.072,-41.535,-37.884,-39.831,2
-40.18,-39.791,-42.409,-40.631,-43.427,-38.981,-42.059,-39.395,3
-52.903,-55.551,-56.517,-52.431,-55.299,-58.589,-57.158,-57.126,3
4.1034,1.0833,1.0169,0.56378,7.8327,8.8039,1.0831,3.1101,5
-36.776,-41.3,-41.272,-41.629,-39.745,-38.106,-40.41,-39.515,3
-1.4061,-5.6122,-5.2491,-1.9291,-3.6395,-2.685,-4.6798,-10.133,5
-0.77263,-6.4813,-5.7945,-4.7299,-3.8037,0.4086,-6.708,-8.1755,5
77.839,45.997,67.59,73.209,80.834,52.823,77.36,48.372,1
38.385,37.277,35.384,35.386,36.396,38.95,34.246,34.678,8
-10.242,-15.64,-16.806,-14.469,-13.138,-12.123,-10.213,-11.469,7
43.014,45.019,49.61,32.783,39.289,40.092,52.248,38.024,8
37.528,38.463,37.464,37.757,39.038,39.775,37.159,38.191,8
9.1011,12.871,8.1754,8.034,13.01,10.107,17.566,15.104,6
1.2935,1.4412,3.7088,2.3386,2.5154,0.47052,5.9306,0.86929,5
49.452,47.863,52.586,43.173,45.215,49.227,43.339,46.476,1
25.515,39.171,36.405,31.832,31.204,38.71,35.109,37.912,8
33.336,37.589,32.501,33.533,32.314,33.304,36.527,38.568,4
-3.9803,-10.177,-11.203,-14.309,-23.004,-9.6882,-9.5729,1.2275,2
-51.151,-43.025,-15.692,-25.936,-42.156,-60.183,-50.32,-35.306,2
68.061,70.056,62.398,59.324,55.095,51.879,57.613,50.063,1
49.252,44.135,45.782,46.821,47.584,44.35,47.736,46.518,1
58.796,57.215,57.656,44.576,70.514,54.803,54.602,61.529,1
-5.6139,-6.6283,-3.7813,-3.874,-5.4792,-2.8202,-4.7705,-5.8674,5
-49.306,-61.915,-25.79,-45.042,-31.091,-24.956,-23.028,-41.787,2
36.31,35.394,40.742,38.809,39.672,34.579,35.978,34.899,8
-3.9184,-5.6954,-2.9983,-3.148,-2.858,-4.8605,-1.8652,-8.4774,5
-9.9876,-14.746,-15.663,-0.56251,-17.48,-3.4704,-10.245,-10.397,2
-7.1118,-18.973,-14.003,-9.4576,-4.713,-11.001,-25.979,-7.3997,2
-16.55,-2.9669,-1.0103,-14.408,-12.684,-16.412,-14.841,-17.711,7
12.177,18.923,8.7578,14.259,7.9632,8.016,9.0513,10.761,6
42.995,34.68,43.301,38.368,38.748,44.239,37.136,47.652,8
-28.449,-14.413,-27.816,-21.857,-43.904,-45.332,-57.967,-53.369,2
-4.6693,-3.8977,-3.8494,-6.9938,1.169,-0.85466,-2.1097,-7.9784,5
48.175,31.317,36.297,42.728,31.427,27.035,31.514,38.424,8
-40.492,-19.31,-29.43,-32.805,-36.398,-14.18,-46.194,-26.604,2
64.94,53.507,53.731,48.521,51.406,58.615,59.284,60.057,1
-51.218,-46.719,-46.622,-49.167,-50.283,-43.43,-49.539,-49.762,3
-12.769,-16.927,-14.661,-11.488,-15.601,-11.446,-10.034,-15.271,7
13.696,13.854,18.405,8.4921,11.559,14.693,11.015,11.987,6
-11.562,-11.126,-18.183,-16.743,-8.0579,-19.562,-17.384,-15.442,7
60.142,50.11,51.854,59.938,55.666,48.951,62.045,44.728,1
10.986,11.677,13.489,10.896,10.997,12.741,14.94,13.93,6
9.5847,10.754,18.834,6.6569,18.585,14.494,12.111,13.108,6
-41.822,-51.674,-28.961,-8.0665,-37.518,-61.024,-35.171,-30.575,2
34.829,43.543,35.776,42.017,47.826,41.575,49.075,44.05,1
35.339,41.477,30.724,35.643,37.068,43.939,43.455,35.254,8
11.836,10.051,18.792,15.342,9.1578,13.455,12.677,15.184,6
-3.3468,0.095562,0.78727,1.8863,0.96806,0.035243,2.7012,0.35411,5
17.034,12.46,12.289,14.667,6.2472,12.536,11.344,12.167,6
-27.188,-22.744,-48.25,-10.635,-42.971,-29.818,-20.323,-53.93,2
46.489,39.089,39.656,46.188,37.091,37.969,40.191,42.376,4
51.724,88.308,85.371,68.942,76.706,78.937,55.265,68.566,1
8.6884,17.729,9.1321,6.3556,15.011,6.5837,17.072,11.968,6
-14.451,-11.886,-9.9146,-13.106,-13.14,-16.034,-14.915,-13.18,7
-41.146,-42.648,-40.389,-39.031,-41.732,-38.139,-40.723,-38.941,3
85.694,53.523,68.132,67.903,62.513,67.331,78.867,66.645,1
-43.86,-54.015,-46.072,-30.468,-58.114,-34.758,-60.042,-34.977,2
37.012,35.516,29.296,42.039,40.756,28.528,29.052,31.992,4
49.439,49.9,57.814,45.399,39.438,54.903,51.547,41.69,1
-60.895,-31.681,-7.5402,-21.366,-43.364,-20.167,-31.14,-13.484,2
36.22,36.438,37.288,39.757,36.008,36.371,41.442,36.148,8
61.917,59.525,57.383,59.323,69.005,39.904,59.342,47.688,1
37.145,42.394,38.885,32.468,38.02,39.599,51.805,35.522,8
-40.698,-29.625,-24.488,-34.149,-50.747,-10.282,-30.615,-12.298,2
80.729,42.712,54.863,56.069,90.293,74.53,66.818,35.3,1
-0.63473,2.3302,-8.2396,-5.5415,-0.78008,4.9423,1.9481,-9.9098,2
59.649,76.42,71.844,94.518,43.934,52.342,75.954,64.261,1
8.4807,-2.6349,-10.028,-10.661,-7.9979,-9.2775,0.079874,-11.669,2
-46.986,-46.011,-44.813,-44.3,-48.034,-47.827,-45.746,-45.115,3
-5.127,-0.91071,-9.4324,-4.3066,-5.3993,-0.087235,-8.5535,-6.6007,5
38.895,30.23,33.679,37.641,37.993,37.387,34.152,41.836,4
-11.319,-13.86,-11.624,-13.636,-11.9,-13.923,-15.093,-11.099,7
37.747,33.165,33.616,36.649,35.815,38.766,41.12,40.882,8
35.164,34.849,41.875,35.998,40.55,29.711,37.987,37.817,4
3.6316,2.6427,-1.2118,3.7286,2.409,-0.20364,2.7994,1.6352,5
-10.938,-18.295,-13.115,-10.853,-13.011,-21.238,4.758,-6.1817,2
-8.6352,-10.029,-4.5809,-6.3419,-11.659,-12.609,-7.9415,-10.191,7
9.3446,15.684,6.342,12.74,14.501,12.768,8.6774,12.716,6
-12.58,-3.9282,-11.703,-22.013,-5.7927,-9.961,-11.004,-10.257,7
-10.565,-5.3967,-9.9045,-3.0113,-12.346,-10.902,-8.7592,-8.0482,2
11.232,14.419,11.442,11.795,13.98,7.2575,11.44,10.711,6
-56.687,-59.8,-55.189,-54.555,-53.5,-54.033,-56.461,-56.925,3
-15.815,-16.26,-11.542,-15.519,-8.5863,-7.4194,-8.5942,-9.5104,7
-40.156,-42.339,-37.005,-40.749,-41.289,-37.898,-39.425,-40.426,3
-12.789,-14.482,-12.586,-13.28,-13.711,-12.308,-17.13,-12.427,7
-11.988,-12.364,-10.438,-18.489,-23.627,-20.313,-18.296,-10.03,7
-53.338,-54.761,-53.8,-57.651,-57.186,-49.435,-51.5,-53.3,3
-54.115,-56.518,-54.726,-48.989,-52.388,-53.722,-58.025,-53.823,3
-51.531,-65.159,-57.131,-54.747,-54.878,-55.511,-57.32,-55.694,3
78.51,66.949,95.025,72.617,101.84,65.497,72.816,64.063,1
-30.645,-21.641,-18.114,-27.996,-35.356,-38.265,-16.438,-31.161,2
-45.948,-49.433,-48.257,-44.404,-40.815,-44.18,-45.738,-43.365,3
2.8431,2.4963,3.0779,-1.1398,0.4269,-0.18593,1.552,4.5392,5
39.089,36.72,42.187,36.624,40.127,42.563,32.764,34.147,4
42.994,62.216,54.111,50.931,60.818,66.73,60.09,66.017,1
36.894,39.739,38.151,37.215,37.254,36.031,35.664,34.713,8
-40.037,-39.921,-39.808,-37.965,-40.05,-41.715,-42.04,-41.013,3
32.317,40.664,45.717,40.444,35.441,45.682,37.139,44.767,8
34.898,30.973,37.107,38.021,35.814,37.245,22.521,45.043,8
35.308,33.032,42.099,36.928,39.662,34.874,40.654,41.53,4
-9.459,-16.34,-14.959,-16.526,-12.313,-12.697,-12.901,-14.15,7
88.409,67.788,96.329,72.386,73.673,44.94,60.871,67.069,1
-5.9602,2.4674,-9.6009,-6.1205,-4.8336,-8.7604,-14.799,-6.4894,2
0.50952,2.4434,4.5995,5.0609,3.7954,4.1116,5.1935,1.3558,5
-50.679,-32.933,-54.931,-28.668,-46.092,-26.195,-31.097,-38.217,2
16.201,14.193,12.735,13.159,12.66,12.08,9.6504,13.985,6
-44.15,-44.547,-43.283,-47.57,-47.127,-42.05,-46.968,-45.255,3
5.5935,2.1621,2.5733,3.9536,2.3851,1.8259,2.361,3.8085,5
34.153,34.182,39.678,41.653,28.717,40.281,34.009,33.79,4
35.182,25.085,41.924,27.957,39.977,38.22,47.554,42.4,4
-42.665,-40.06,-40.771,-40.731,-39.654,-37.61,-39.403,-40.759,3
37.015,40.351,44.084,31.137,38.436,43.55,37.03,33.176,8
13.132,12.281,11.041,8.2845,11.148,11.569,9.9019,10.762,6
1.7227,0.2164,-0.88148,1.1877,2.0468,0.11397,-3.3628,3.5675,5
-11.853,2.2336,-19.535,-1.9705,-10.429,-4.1233,-14.819,-14.722,2
-13.173,-11.696,-15.052,-12.812,-13.71,-12.314,-10.844,-12.634,7
-15.929,-10.627,-9.7852,-9.0324,-15.711,-13.777,-14.54,-12.198,7
78.571,68.379,54.389,82.944,94.239,68.79,75.691,60.235,1
3.2071,1.3192,1.4103,-0.79641,6.1667,0.81133,1.3947,-0.15257,5
10.923,7.255,17.264,13.797,10.605,10.694,4.3957,9.6965,6
57.574,28.126,33.854,46.872,31.279,43.492,37.293,33.519,8
-8.2321,-5.8751,-10.424,-4.1029,-10.615,-11.656,-12.118,-18.82,7
34.653,32.034,35.902,29.699,30.602,40.628,39.181,28.729,4
55.392,57.019,53.596,56.248,55.757,64.02,80.624,53.611,1
-12.725,-13.139,-11.883,-11.395,-14.679,-12.083,-9.0853,-14.041,7
16.812,14.073,8.6333,12.812,11.548,14.59,10.181,11.341,6
1.5009,0.24578,2.1004,1.7288,1.4654,2.5709,6.074,4.6665,5
36.801,35.422,38.547,36.001,39.113,36.198,36.766,35.713,8
-50.219,-43.177,-44.047,-42.485,-43.772,-42.65,-43.315,-51.162,3
47.342,44.069,40.284,44.997,46.883,45.333,41.111,41.924,1
66.106,53.909,69.25,62.723,58.583,53.991,69.615,45.908,1
-19.926,-21.737,-40.638,-31.591,-32.645,1.264,-36.58,-38.598,2
-31.149,-44.526,-31.033,-57.929,-16.105,-46.668,-35.082,-73.366,2
10.561,11.213,10.088,10.858,11.687,9.5948,12.774,8.1751,6
40.416,35.172,35.441,33.871,37.45,30.446,29.505,37.918,4
-9.288,-10.128,-3.3637,-11.125,-3.4945,-4.8665,-4.6315,-6.5496,5
5.6423,13.622,10.568,13.094,15.039,11.01,3.3681,16.291,6
-24.185,-11.103,-31.344,-13.703,-30.764,-28.597,-25.261,-41.126,2
80.078,68.804,77.587,61.136,75.379,70.812,77.22,82.102,1
61.42,63.247,50.466,61.833,63.463,56.99,58.187,59.741,1
-56.634,-46.364,-54.812,-47.412,-57.224,-55.157,-55.97,-53.287,3
13.429,8.6783,10.06,9.4057,9.6748,11.336,7.5187,8.8263,6
41.768,49.805,47.868,45.83,47.096,45.486,48.066,41.744,1
-36.305,-37.824,-29.109,-10.974,-41.177,-55.349,-40.309,-76.211,2
38.081,28.388,38.431,29.476,38.314,32.772,38.057,43.578,4
56.342,56.516,67.866,81.967,81.472,89.176,74.013,58.171,1
32.278,36.116,35.588,38.373,35.411,36.865,34.386,35.54,8
-10.402,-6.137,-16.672,-5.443,-10.946,-22.178,-3.8815,-9.0222,7
-52.743,-50.637,-57.907,-57.97,-58.397,-58.057,-50.333,-59.599,3
